,Data,User,Tweet
114,2021-12-30 17:56:54+00:00,metalling,내일은 부동액 보충하고 미용실가고 독감예방맞자
115,2021-12-30 17:40:43+00:00,KnowUsa2,"감기와 독감의 전형적인 증상인 인후통, 콧물, 근육통이 코로나19와 어떻게 다른지 우리는 구분할 수 있을까? 보건 전문가들은 일반적인 감기와 독감 증상이 코로나19에 감염됐을 때와 같을 수 있기 때문에 구별하기가 매우 어렵다는 입장을 보이고 있다.
https://t.co/u36UULhb7P"
116,2021-12-30 17:07:10+00:00,thehanitimes,"엎친 데 덮친 미국…올겨울엔 독감도 돌아왔다
https://t.co/hLVkS6mU0S https://t.co/4gfFjA4uf9"
117,2021-12-30 17:05:09+00:00,_____5____2,중립국이라 보도가 자유롭던 스페인의 기사를 가져다 썼다고 한다. 그렇게 당시 대단한 악명을 떨친 전염병의 이름이 '스페인 독감'이 되었다고 한다.
118,2021-12-30 17:05:08+00:00,_____5____2,저 책에서 읽은 것중 또 흥미로운 것은 스페인 독감의 명명에 관한 것이다. 당시 전쟁이 활발하게 일어날 때였고 대부분의 주변국이 대전에 참가했지만 스페인은 중립국이었다 한다. 그래서 자국에서 일어난 심각한 독감 유행을 (군사들의 사기를 위해) 직접적으로 실을 수 없던 여러 국가들이
119,2021-12-30 15:28:43+00:00,im_zoo_tokki,"독감에는...
자제해야지 👏 https://t.co/7Uol7s0JTx"
120,2021-12-30 15:21:26+00:00,hyuneewaffle,헤이쥬디 부르는 백현이 너무너무 사랑해 너무 예뻐 저때 독감이였는데도 잘이겨내고 노래불러준게 너무 기특하기도 하고 그동안 쌓아왔던 실력들이 더욱 더 빛났던 날 같아 너어어무 좋아
121,2021-12-30 14:59:46+00:00,hy_witch,지아 독감주사 맞으려고 소아과 갔는데 지아 주사 맞추고 다 달래주고 하니쌤 웃으면서 ㅎㅎ지아보호자님도 맞으실래요? 질문 하는거. 지아아빠 자기도 어쨌든 맞아야 되니까 겸사겸사 해서 팔 걷어주는데 근육 장난 아니어서 하니쌤 코피터질 뻔한거 겨우 붙잡고 일부러 주사 천천히 놔주기◠‿◠
122,2021-12-30 14:59:15+00:00,dddaybreaker,"1918 스페인 독감 ""오직 백신 접종자만 죽었다"" https://t.co/lAtOLMBzVT"
123,2021-12-30 14:58:10+00:00,Pattt_G,독감주사도 앓는 사람 많자너
124,2021-12-30 14:57:08+00:00,Pattt_G,코로나 그냥 일상 됐으면 좋겠어 나는 독감처럼 예방주사 매년 맞고 걍
125,2021-12-30 14:45:37+00:00,mashi_mashi_ro,"99. 크게 아파본 경험
기억도 안날 갓난아기때 아파봄
이후로는 없음
진짜 심했던 게 독감 정도"
126,2021-12-30 14:45:29+00:00,_Sol_LaTi_,"진짜 와...
왼쪽 부스터샷 오른쪽 독감주사
ㅇㅇ 죽어줄게"
127,2021-12-30 14:06:49+00:00,KaEn_C,"백신패스 때문에 본인이 피해를 본다고 하는건... 음... 
초반에도 계속 말했지만 백신자체가 100퍼 막는건 아니라고 해도 사람들은 효과도 없는거 왜 맞냐라고 말하지...
독감백신 맞는다고 독감 안걸리는거 아니거든요...
조금이라도 증상 경감을 위해서라도 맞는걸 추천한다고 도대체 몇번을"
128,2021-12-30 14:04:37+00:00,oppachungisgone,와나진짜이상할정도로백신맞고몸에아무런이상이없네 독감주사맞았을때도이거보단아팠다 ㅅㅂ ㅋㅋㅋㅋ
129,2021-12-30 13:59:37+00:00,kimseoryun,독감걸려서 두통과 몸살로 거의 반죽어가는 이바라보고싶다. 비틀비틀 혼자 병원갈준비하는데 현관 앞에 쓰러져서 열기섞인 숨만 간신히 내뱉는데 그거보고 처음으로 도움 건네는 나기사...
130,2021-12-30 12:49:44+00:00,ZNFFFcdm0ZAlnDh,＂우유에 꿀·마늘 넣으면 산삼보다 좋다＂...겨울철 독감 이기는 면역력 최고 (출처 : 이페지언 (.. | https://t.co/QLpWEc6rnB 블로그) https://t.co/smudEFZS4Z
131,2021-12-30 12:05:55+00:00,renarde_rouge,"3차 화이자는 좀 수상스럽네요 일단 두통이 제일 고통스러움 일단 타이레놀2개까지 투여해봤구 기절했다 인났습니다 일언나서 움직이기가 두려움 움직일때마다 머리가 울렸어서 약간 B형 독감같은 증상인데...암튼

#alwaysWithBTS #BTS_Butter  #BUTTER #BTS  #BTSARMY  @BTS_twt"
132,2021-12-30 11:50:53+00:00,4evermaya1,"프랑스:24시간만에 200 000명 covid19확진자. 

=비백신자 여러분!
파고가 높습니다.
이파도에 여러분은 십중팔구로.
빗사이로 막가! 이게 안될거예요.
여러분을 사랑합니다. 당신들을 잃고싶지 않아요. 백신은 걸려도, 약하게 지나가라고 맞는겁니다. 독감 백신과 마찬가지로.=

의료장관의 호소. https://t.co/xL0rqoSypN"
133,2021-12-30 11:05:53+00:00,gree_me_,"백신 팔도 안 아픈데....?
독감 주사 맞은 것보다 팔 안 뻐근함;;;"
134,2021-12-30 11:05:47+00:00,illlllqplllli,"아 진짜 열이 안 없어져요 
나 혹시 독감?"
135,2021-12-30 10:47:59+00:00,qkrqh98,@cldi10100 작년에 독감맞았을때도 몸살나서 열났엇거든 이만큼은 아니지만;; 아마 이번에 좀 유별난가바 멀쩡해져야한다 낼 이벤이다
136,2021-12-30 10:46:40+00:00,mando_ouo,"독감백신은 너무 약해..
안 아파
그래서 좋음 ^.^"
137,2021-12-30 10:44:56+00:00,Dangjinland,@joseph58068305 @wNCVkGT9BY9jybz 독감? 폐렴인데?
138,2021-12-30 10:40:01+00:00,aldizh6v6,"화이자-&gt;화이자-&gt;화이자 3차 w/자가면역질환 2년차(루푸스-&gt;쇼그렌 증후군) + 독감예방주사 + A형간염 예방주사 
3종세트 칵테일 접종 3일째 후기: 

존나 멀쩡함. https://t.co/6Od3lqsw73"
139,2021-12-30 10:39:24+00:00,EpikhighsWord,"내 맘은 이미 다 타버린 듯. 
사랑의 재를 줍고 있어. 내 벌인 듯.
많이 여윈 눈, 쉽게 버린 꿈,
후회는 독감처럼 심해 저린 숨.

/Fallin'"
140,2021-12-30 10:34:49+00:00,020808Yuna,나는 독감에 걸렸고 기침도 했어!! 😭🤧
141,2021-12-30 10:31:01+00:00,Whale_rose_MH,"3차 부스터샷  맞고 죽다 살았어여. .
아니 아직 아파여😭
1.2차 팔통증 조차 없었는데 독감도 한번도 아픈적없었는데. . .
몸살이 와가지고. .몸이 맞은거 같아요. .
뭔가 이번에 맞을땐 자꾸 겁나고 무섭더니. .다들 약 준비해 두세요 https://t.co/xql3vRxwnr"
142,2021-12-30 10:18:43+00:00,gypsophila_0514,독감 예방 주사에도 부작용이 있어?? 이게 무슨... 어쩐지 힘들더라
143,2021-12-30 09:52:56+00:00,Loya72158030,"@dorothy1219 이야 도로시님을 알고 지낸지도 거의 4년째되가는데 이번년에는 저번처럼 독감에 고생하시거나 이리저리 힘든시지는 않으셨나 걱정이네요 ㅠㅠ
이제 새해인 2022년에는 몸도 아주 건강하고 좋은 일만 가득하길 바랄게용!"
144,2021-12-30 09:52:17+00:00,hoooinggg,생각해보니 올해 팔에만 주사바늘 몇번을 찔렀지....백신 세번 독감 한번 비형간염 두번...인데 한번 더 남았고 피검사 하느라 두번 찔리고 ...수면마취 할때 또 찔리곸ㅋㅋㅋㅋㅌ 일년간 팔에 주사 이렇게 많이 맞은 적은 처음같어...비형간염이 제일 아픔...맞다가 악낙악ㅇ아ㅏㄱ 소리지름ㅋㅋ큐ㅠ
145,2021-12-30 09:37:28+00:00,free351,"@sophieleblance3 ""확인 돼또욤.

즉, 일반 가벼운 감기 수준이니깐 자신들도 모르는 사이에 광범위 하게 퍼져 있어도 모두가 몰르구 있었던거죰 🤭🤭

전세계 인구의 10%를 사망케한 스페인 독감도 변이를 거치묜서 감기 정도의 수준으로 끝난것과 마찬가지로 이제 중공바이러스 도 듸지실때가 돼또욤 😎""

파이팅!!!💪"
146,2021-12-30 09:32:10+00:00,sophieleblance3,"@free351 확인 돼또욤.

즉, 일반 가벼운 감기 수준이니깐 자신들도 모르는 사이에 광범위 하게 퍼져 있어도 모두가 몰르구 있었던거죰 🤭🤭

전세계 인구의 10%를 사망케한 스페인 독감도 변이를 거치묜서 감기 정도의 수준으로 끝난것과 마찬가지로 이제 중공바이러스 도 듸지실때가 돼또욤 😎"
147,2021-12-30 09:30:12+00:00,june_six_6,"@Gya_rk_ 저는 독감이란 코** 백신 2차 같이 맞앗는데
뒤질뻔했어요 딱히 추천까진 안 합니다
게다가 의사 쌤이 일본뇌염까지 같이 맞으라 한걸 거절한 거에요..."
148,2021-12-30 09:26:47+00:00,FF_youn,추운데 20살에 건축사무소 일하면서 걸렸던 독감에 비하면 확실히 참을만함;;;
149,2021-12-30 09:13:10+00:00,manNyanko_,@kuromori_sachi 독감이 안떨어지네요
150,2021-12-30 09:12:46+00:00,Erochoko,독성 면역 제로 신체 좋다.. 바이러스는 어떻니..?패치 자기관리가 철저해서 아픈 모습을 별로 보이지 않는데 한번 아프면 정말 죽도록 아픈 타입이라던가.. 분명 감기인데 거의 독감 수준으로 보이고.. 기침에 열에 정신 못차리고 꼬박 삼일을 앓아야해서 평소에 저 감기임다 하는 직원 근처에도 안감
151,2021-12-30 08:58:09+00:00,hyejively_s,@fluke_kanawut 독감주사 엄청 아프다던데요 ㅜㅠ
152,2021-12-30 08:38:14+00:00,Goyoonjung_Bot,하~.. 지나양에게 독감 백신은 독약이나 다름없는거 였네요..
153,2021-12-30 08:30:29+00:00,LUCIFER0723,"슴돌 가사배경 만들고 슴덕 인증 할래요?
──────────────────
내가 만든 슴돌 가사 폰배경
💿「독감 - SHINee」
#내가_사랑하는_SM_노래가사 #슴덕_인증_테스트는_키요 #키요 https://t.co/VjT9xkEuty"
154,2021-12-30 08:16:17+00:00,in_sayaa,고2때 독감걸린 이후로 오늘이 그 다음으로 아픔.......
155,2021-12-30 08:04:01+00:00,dmsRhd_0309_,@Kitty_UO 지금은 갠찬응ㄴ데 생각보다 안아파 독감보다 안아픈거같애 ㅋㅋㅋㅋ
156,2021-12-30 07:57:20+00:00,olive353535,@JK_musik 전뮤직님 저도 1차 엄청 겁먹고 주사 맞았는데 1도 아무렇치도 않았어요 ㅎㅎ 이래도 되나 싶을만큼 독감주사만큼도 안아팠어서 2차는 씩씩하게 맞았네요 ㅋㅋ 다행히 2차도 아주 괜찮았었어요 ^^ 유일한 부작용은 식욕이 엄청 돌아서.. 3일동안 폭식한거 말고는 ㅋㅋ 괜찮았어요 ^^
157,2021-12-30 07:30:50+00:00,fluke_kanawut,독감주사 맞앗다고한다..
158,2021-12-30 06:50:46+00:00,playcrabs,@Levythecrumble ㅇㅇ모르더라..a형 독감 검사도 이거랑 똑같은데 ; 안티백서들 뇌쑤신다고 지랄
159,2021-12-30 06:49:43+00:00,ectqrhtpr,"인천시 보건소, 노인독감접종 원가 이하 접종비용 강제 논란"
160,2021-12-30 06:16:10+00:00,Tesla159,"군부 독재 타령하며 자유∙민주를 찾으려 저항한 깨시민∙쫒불이 계절성 감기나 인플루엔자 독감 같은 코로나에 저항 없이 할렐루야 아멘으로 백신을 영접하며, '신체 포기' 아니 '목숨 포기 각서'니 이게 웬말이냐? 강요하다시피 겁박해 강권하고 있는 백신들이 러시안 룰렛 같은 살인 백신이란 거다. https://t.co/fovu8239cN"
161,2021-12-30 06:07:13+00:00,arassius,어제 독감 접종했어
162,2021-12-30 05:55:48+00:00,sing_for_nobody,"화이자 1,2차땐 팔 통증만 좀 있고 말더니 3차는 왜케 후유증이 쎄게 오는가.
얼마 전 독감 맞았을 때도 힘들더니만.
조퇴했는데 운전하다 중간중간 핸들 놔버리고 싶은거 겨우 참고 도착."
163,2021-12-30 05:48:03+00:00,chococlouddd,@gh126789 응응 그것두 그렇구 독감두 그렇고.. ㅠ 아가들 아프면 안되니까 ㅠ
164,2021-12-30 05:35:38+00:00,Onew_143637,@demon191126 전 팔이 많이 욱신.. 2차에 비하면 전혀 멀쩡이죠.. 독감이 더 아프다라는....
165,2021-12-30 05:27:28+00:00,sueunara2,"자궁경부암이랑 독감주사땜시 양팔에 무슨 대칭 맞추는거마냥 밴드붙였는데
왼쪽맞은건 뻐근했고
오른쪽은 따가웠는데
왼팔 못움직일것같아요"
166,2021-12-30 05:18:44+00:00,941raw,"저 오늘 병가냈어요 ..

감기가 넘 심헤서 ,.. 코로리 음성이어두 이렇게 힘들 수 있는 거임 ? 독감두 ? 🥲 https://t.co/MLnlKygcE0"
167,2021-12-30 05:18:38+00:00,moonf5959,"복지부, 공무원 '코로나 백신' 접종 현황 요구에 ""관리 안해📌"" #백신은개돼지만

野 최춘식 '복지부 공무원 (자녀 포함) 코로나 백신 접종 현황' 자료 제출 요구

""질병청, 식약처는 작년 독감 접종 현황 제출"" 
https://t.co/SrMIaeVVDj"
168,2021-12-30 05:18:18+00:00,elyasion,@MDKei @d_i_f_g 상관없다고 하기에 전 걍 코로나 추가접종날 다른쪽 팔에 독감백신 맞았는데요. 코로나쪽은 바늘자국도 안남고 독감쪽 팔이 외려 조금 빨갛게 부어올랐죠.
169,2021-12-30 05:05:57+00:00,telagente,독감백신 2주 이내엔 코로나 백신 안되나바 설명서에 써 있었음.
170,2021-12-30 04:39:07+00:00,j2k5609,"""감기 앓고 나면 코로나19 면역 생기는 사람 있어""..'교차 면역' 가능성 | 다음뉴스 https://t.co/LJj3CNnBRD 
코로나는 독감의 일종인가?"
171,2021-12-30 04:37:13+00:00,so_suga39,"@bangmupd 뽀뽀하면 누나한테 옮으면 너는 낫는거야
그러니깐..........누나 독감주사맞아서 튼튼해ㅋ"
172,2021-12-30 04:12:41+00:00,eat_sleep_twit,1113 독감예방접종 후 생각지도 못한 뽀로로 https://t.co/qxGovgb6BY
173,2021-12-30 04:02:30+00:00,DnQDB3GxqQ31ezM,@ct0_c0 독감 걸린듯이  아프네요
174,2021-12-30 03:42:30+00:00,loganMbyte,코로나 사망자의 75%이상이 60대 이상의 고령층.   대부분 기저질환 환자. 고로 코로나로 거의 안죽는다.   20세  이하 어린층은 지난 2년간 사망자가 거의 없다.   즉 코로나는 독감수준도 안되는 감기인듯. 결국 연령대별 통계를 보기전엔 통계는 속임수
175,2021-12-30 03:12:11+00:00,kangyulee,내년 하반기 야외서 마스크 벗는다…코로나는 '제2의 독감'으로 https://t.co/PySgutiS1c
176,2021-12-30 03:11:45+00:00,BINBBEE____,"독감시즌 되면 대디랑 주사 맞으러 갔으면 좋겠다. 근데 주사 무섭다고 가기 전부터 떼쓰고 골라준 옷도 다 던져버리면 ""그럼 대디랑 주사 맞는 거 연습해볼까?""하면서 니들플 도구들 꺼내오기. 도망가는 애 잡아서 묶어다놓고 피부 알콜솜으로 닦아내면 그제야 죄송하다고, 주사 맞으러 가자고 할거야"
177,2021-12-30 01:38:43+00:00,nownet1117,"그럼, 백신 맞고 코로나 걸려도 무사하다는 거니까, 아직도 치명율이 높은 60대 이상 말고, 백신 접종 전에는 독감수준이었고, 접종후에 감기 수준도 안되는 40대 이하는 추가 접종이 아니라, 자연면역이 생기게 열어줘야 한다. 왜 이들에게 죽거나 평생 중증 부작용이 생기는 백신 접종을 강요하나?"
178,2021-12-30 01:31:51+00:00,yona_03177,"@anon_ikik ㅅㅂ 안아파요 전 소아과에서 맞앗는데
주사바늘이두꺼워서아프단소리듣고겁나겁먹엇거든요
독감보다 안아팟어요 일본뇌염이후로 이렇게 안아프게 맞은적이 없엇다! 걱정놓고 다녀오세요"
179,2021-12-30 01:31:22+00:00,jung_wa_wa,@liliz1204 저도 3차를 맞았는데 이게 독감주사인사 백신인가 저에게 장난을 친건가? 할정도로 안아프다가.. 약간의 두통정도는 오더라구요 ㅠㅠㅠ 걱정없이 잘지나가실꺼에요!!!
180,2021-12-30 00:54:53+00:00,renarde_rouge,부은건 더 안올라오고 그냥그냥...대신 두통이 작열이네 몸은 안쑤시고 머리랑 눈깔이 빠질거 같아 ㅜ 머리 미니망치 30개로 때리는데 무슨일?! 눈도 때리고...ㅠ 이번반응은 약간 B형독감같다 열은 미열임
181,2021-12-30 00:32:10+00:00,amornaeil,내년 하반기 야외서 마스크 벗는다..코로나는 '제2의 독감'으로 | 다음 뉴스 https://t.co/IzBLbGBDcx
182,2021-12-30 00:24:38+00:00,_khk____,"""스페인 독감(1918)은 여름에 1차, 그해 겨울에 2차, 그리고 이듬해 봄에 2년에 걸쳐 3차례 유행했다. 이런 역사를 보면 코로나19는 2~3년 유행할 것으로 예측할 수 있다.""

코로나 2년째인데 1년여 더 갈거라 예측하고 있다."
183,2021-12-30 00:23:58+00:00,0tohana,@Hiki_Meru 경증치곤 동생 이외엔 독감느낌으로 와서 백신안맞았으면 얼마나 심한건지 흠
184,2021-12-30 00:13:07+00:00,2A8lkFBuxNKCR51,"오미크론으로 가족들과 주변 이웃에서 독감환자가 급증하겠지만, 기저질환이 있는 분들을 제외하고 나머지 분들은 마음 편히 넘기시면 될 것 같습니다."
185,2021-12-30 00:10:05+00:00,BORA__RV,"내년 하반기 야외서 마스크 벗는다…코로나는 '제2의 독감'으로 | 사회 : 네이트 뉴스 https://t.co/1iQsoAbpVW

제발 ㅜㅜ…"
186,2021-12-30 00:07:00+00:00,News1Kr,"내년 하반기 야외서 마스크 벗는다..코로나는 '제2의 독감'으로
https://t.co/ZmPiF7C7pb

많은 전문가들은 코로나19가 완전히 종식하기보다 독감과 같은 '계절성 감염병'(엔데믹)이 될 것이라고 예상한다. 이런 안정적인 상태가 되기까지 최소 5년간은 코로나19에 계속 시달릴 것이란 전망도 나온다."
